dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,14.711446,14.344474,10.037025,2.869717,-4.936219,-0.000000,6.143245
0.020000,14.767336,14.336850,10.093432,2.770992,-4.936219,0.000000,6.151994
0.020000,14.821330,14.329959,10.147865,2.672268,-4.936219,-0.000000,6.160492
0.020000,14.873420,14.323753,10.200323,2.573543,-4.936219,0.000000,6.168730
0.020000,14.923595,14.318187,10.250807,2.474819,-4.936219,0.000000,6.176700
0.020000,14.971849,14.313217,10.299316,2.376095,-4.936219,-0.000000,6.184394
0.020000,15.018174,14.308799,10.345850,2.277370,-4.936219,0.000000,6.191807
0.020000,15.062562,14.304891,10.390411,2.178646,-4.936219,0.000000,6.198931
0.020000,15.105008,14.301452,10.432996,2.079922,-4.936219,-0.000000,6.205763
0.020000,15.145507,14.298443,10.473607,1.981197,-4.936219,0.000000,6.212297
0.020000,15.184056,14.295826,10.512244,1.882473,-4.936219,0.000000,6.218529
0.020000,15.220648,14.293566,10.548906,1.783748,-4.936219,-0.000000,6.224456
0.020000,15.255281,14.291627,10.583594,1.685024,-4.936219,0.000000,6.230074
0.020000,15.287965,14.289977,10.616320,1.587554,-4.873495,3.136226,6.235384
0.020000,15.318740,14.288582,10.647125,1.492988,-4.728312,7.259146,6.240389
0.020000,15.347658,14.287412,10.676068,1.401325,-4.583129,7.259146,6.245098
0.020000,15.374780,14.286438,10.703207,1.312566,-4.437946,7.259146,6.249517
0.020000,15.400160,14.285636,10.728600,1.226711,-4.292763,7.259146,6.253656
0.020000,15.423856,14.284982,10.752305,1.143760,-4.147580,7.259146,6.257523
0.020000,15.445924,14.284455,10.774379,1.063712,-4.002397,7.259146,6.261125
0.020000,15.466423,14.284037,10.794882,0.986567,-3.857214,7.259146,6.264473
0.020000,15.485409,14.283711,10.813871,0.912327,-3.712031,7.259146,6.267575
0.020000,15.502940,14.283463,10.831404,0.840990,-3.566848,7.259146,6.270440
0.020000,15.519074,14.283278,10.847540,0.772556,-3.421665,7.259146,6.273078
0.020000,15.533870,14.283147,10.862336,0.707027,-3.276483,7.259146,6.275497
0.020000,15.547384,14.283058,10.875850,0.644401,-3.131300,7.259146,6.277707
0.020000,15.559674,14.283003,10.888141,0.584678,-2.986117,7.259146,6.279717
0.020000,15.570800,14.282974,10.899266,0.527860,-2.840934,7.259146,6.281536
0.020000,15.580818,14.282966,10.909284,0.473945,-2.695751,7.259146,6.283175
0.020000,15.589787,14.282972,10.918253,0.422933,-2.550568,7.259146,0.001457
0.020000,15.597764,14.282989,10.926231,0.374826,-2.405385,7.259146,0.002762
0.020000,15.604809,14.283013,10.933275,0.329622,-2.260202,7.259146,0.003914
0.020000,15.610978,14.283040,10.939444,0.287321,-2.115019,7.259146,0.004924
0.020000,15.616331,14.283069,10.944797,0.247925,-1.969836,7.259146,0.005799
0.020000,15.620923,14.283097,10.949390,0.211431,-1.824653,7.259146,0.006551
0.020000,15.624817,14.283124,10.953283,0.177842,-1.679470,7.259146,0.007188
0.020000,15.628066,14.283148,10.956533,0.147156,-1.534288,7.259146,0.007719
0.020000,15.630731,14.283169,10.959198,0.119374,-1.389105,7.259146,0.008155
0.020000,15.632870,14.283187,10.961337,0.094496,-1.243922,7.259146,0.008505
0.020000,15.634540,14.283201,10.963007,0.072521,-1.098739,7.259146,0.008778
0.020000,15.635800,14.283213,10.964267,0.053450,-0.953556,7.259146,0.008984
0.020000,15.636707,14.283221,10.965174,0.037282,-0.808373,7.259146,0.009133
0.020000,15.637321,14.283226,10.965787,0.024019,-0.663190,7.259146,0.009233
0.020000,15.637697,14.283230,10.966164,0.013658,-0.518007,7.259146,0.009295
0.020000,15.637896,14.283232,10.966363,0.006202,-0.372824,7.259146,0.009327
0.020000,15.637975,14.283233,10.966441,0.001649,-0.227641,7.259146,0.009340
0.020000,15.637991,14.283233,10.966458,0.000000,-0.082458,7.259146,0.009343
0.020000,15.637991,14.283233,10.966458,0.000000,0.000000,4.122920,0.009343
