dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,11.836615,20.991206,14.366603,9.442997,-3.282133,-7.887230,2.846485
0.020000,11.657553,21.046779,14.554090,9.374347,-3.432460,-7.516362,2.834943
0.020000,11.480486,21.103912,14.740146,9.302821,-3.576327,-7.193311,2.824114
0.020000,11.305436,21.162425,14.924717,9.228543,-3.713885,-6.877940,2.813996
0.020000,11.132420,21.222143,15.107749,9.151607,-3.846784,-6.644915,2.804583
0.020000,10.961450,21.282895,15.289191,9.072113,-3.974730,-6.397325,2.795867
0.020000,10.792536,21.344513,15.468994,8.990124,-4.099435,-6.235230,2.787838
0.020000,10.625681,21.406838,15.647108,8.905720,-4.220196,-6.038073,2.780487
0.020000,10.460890,21.469713,15.823487,8.818948,-4.338607,-5.920516,2.773803
0.020000,10.298162,21.532990,15.998084,8.729855,-4.454671,-5.803211,2.767772
0.020000,10.137498,21.596522,16.170854,8.638479,-4.568761,-5.704488,2.762381
0.020000,9.978896,21.660171,16.341751,8.544855,-4.681203,-5.622122,2.757617
0.020000,9.822355,21.723805,16.510731,8.449010,-4.792283,-5.554015,2.753466
0.020000,9.667875,21.787296,16.677750,8.350962,-4.902379,-5.504780,2.749912
0.020000,9.515453,21.850522,16.842765,8.250731,-5.011546,-5.458332,2.746940
0.020000,9.365092,21.913369,17.005732,8.148336,-5.119755,-5.410486,2.744535
0.020000,9.216792,21.975724,17.166608,8.043789,-5.227358,-5.380130,2.742681
0.020000,9.070557,22.037485,17.325350,7.937102,-5.334369,-5.350573,2.741363
0.020000,8.926392,22.098551,17.481915,7.828287,-5.440721,-5.317592,2.740563
0.020000,8.784302,22.158830,17.636262,7.717358,-5.546463,-5.287086,2.740265
0.020000,8.644297,22.218234,17.788349,7.604325,-5.651631,-5.258405,2.740452
0.020000,8.506386,22.276680,17.938133,7.489202,-5.756178,-5.227334,2.741108
0.020000,8.370583,22.334091,18.085573,7.372000,-5.860086,-5.195400,2.742216
0.020000,8.236902,22.390397,18.230628,7.252736,-5.963186,-5.155033,2.743757
0.020000,8.105343,22.445539,18.373276,7.132413,-6.016179,-2.649621,2.745714
0.020000,7.975879,22.499474,18.513526,7.012478,-5.996716,0.973135,2.748070
0.020000,7.848479,22.552168,18.651393,6.893380,-5.954928,2.089388,2.750809
0.020000,7.723114,22.603593,18.786895,6.775097,-5.914137,2.039582,2.753913
0.020000,7.599758,22.653721,18.920047,6.657620,-5.873871,2.013259,2.757368
0.020000,7.478386,22.702531,19.050866,6.540934,-5.834293,1.978937,2.761156
0.020000,7.358977,22.750005,19.179367,6.425033,-5.795049,1.962198,2.765263
0.020000,7.241509,22.796129,19.305565,6.309907,-5.756308,1.937056,2.769673
0.020000,7.125966,22.840891,19.429476,6.195546,-5.718027,1.914020,2.774370
0.020000,7.012330,22.884284,19.551115,6.081943,-5.680151,1.893806,2.779340
0.020000,6.900587,22.926302,19.670497,5.969105,-5.641899,1.912593,2.784567
0.020000,6.790723,22.966944,19.787637,5.857010,-5.604766,1.856683,2.790036
0.020000,6.682727,23.006211,19.902550,5.745664,-5.567271,1.874737,2.795733
0.020000,6.576588,23.044107,20.015252,5.635064,-5.530040,1.861532,2.801642
0.020000,6.472297,23.080638,20.125756,5.525202,-5.493062,1.848889,2.807748
0.020000,6.369845,23.115813,20.234077,5.416079,-5.456180,1.844114,2.814038
0.020000,6.269227,23.149643,20.340231,5.307692,-5.419349,1.841545,2.820495
0.020000,6.170434,23.182143,20.444232,5.200033,-5.382931,1.820894,2.827106
0.020000,6.073463,23.213327,20.546094,5.093101,-5.346598,1.816664,2.833856
0.020000,5.978308,23.243213,20.645832,4.986892,-5.310456,1.807081,2.840731
0.020000,5.884966,23.271820,20.743460,4.881399,-5.274629,1.791353,2.847715
0.020000,5.793432,23.299171,20.838992,4.776618,-5.239055,1.778709,2.854796
0.020000,5.703705,23.325287,20.932443,4.672542,-5.203839,1.760834,2.861959
0.020000,5.615781,23.350193,21.023826,4.569161,-5.169047,1.739596,2.869189
0.020000,5.529659,23.373914,21.113155,4.466467,-5.134662,1.719236,2.876474
0.020000,5.445337,23.396479,21.200444,4.364452,-5.100777,1.694267,2.883800
0.020000,5.362813,23.417914,21.285706,4.263104,-5.067414,1.668137,2.891153
0.020000,5.282087,23.438250,21.368955,4.162410,-5.034687,1.636319,2.898520
0.020000,5.203157,23.457515,21.450202,4.062357,-5.002644,1.602184,2.905889
0.020000,5.126022,23.475742,21.529460,3.962932,-4.971253,1.569544,2.913246
0.020000,5.050683,23.492961,21.606743,3.864121,-4.940559,1.534697,2.920580
0.020000,4.977137,23.509204,21.682061,3.765905,-4.910771,1.489421,2.927879
0.020000,4.905385,23.524505,21.755426,3.668272,-4.881685,1.454300,2.935131
0.020000,4.835426,23.538896,21.826850,3.571195,-4.853848,1.391850,2.942325
0.020000,4.767259,23.552411,21.896344,3.474668,-4.826349,1.374946,2.949450
0.020000,4.700885,23.565081,21.963917,3.378656,-4.800564,1.289244,2.956495
0.020000,4.636302,23.576942,22.029580,3.283158,-4.774919,1.282227,2.963451
0.020000,4.573510,23.588027,22.093343,3.188144,-4.750713,1.210299,2.970307
0.020000,4.512508,23.598367,22.155215,3.093597,-4.727340,1.168671,2.977055
0.020000,4.453296,23.607998,22.215204,2.999476,-4.706061,1.063921,2.983685
0.020000,4.395874,23.616950,22.273320,2.905806,-4.683506,1.127790,2.990189
0.020000,4.340240,23.625257,22.329571,2.812521,-4.664209,0.964849,2.996560
0.020000,4.286395,23.632951,22.383963,2.719620,-4.645066,0.957122,3.002789
0.020000,4.234337,23.640063,22.436505,2.627087,-4.626675,0.919551,3.008868
0.020000,4.184065,23.646623,22.487202,2.534881,-4.610290,0.819244,3.014793
0.020000,4.135579,23.652662,22.536063,2.443023,-4.592897,0.869650,3.020555
0.020000,4.088879,23.658210,22.583092,2.351442,-4.579061,0.691800,3.026148
0.020000,4.043963,23.663296,22.628295,2.260165,-4.563856,0.760259,3.031568
0.020000,4.000830,23.667946,22.671678,2.169143,-4.551071,0.639244,3.036809
0.020000,3.959480,23.672190,22.713245,2.078369,-4.538719,0.617631,3.041865
0.020000,3.919911,23.676052,22.753002,1.987835,-4.526671,0.602398,3.046733
0.020000,3.882123,23.679558,22.790952,1.897501,-4.516736,0.496737,3.051407
0.020000,3.846115,23.682733,22.827100,1.807386,-4.505752,0.549211,3.055885
0.020000,3.811887,23.685600,22.861448,1.717421,-4.498209,0.377125,3.060162
0.020000,3.779436,23.688182,22.894001,1.627654,-4.488373,0.491810,3.064234
0.020000,3.748763,23.690500,22.924762,1.538042,-4.480596,0.388861,3.068100
0.020000,3.719848,23.692576,22.953751,1.449438,-4.430203,2.519623,3.071757
0.020000,3.692648,23.694431,22.981015,1.363187,-4.312553,5.882502,3.075210
0.020000,3.667109,23.696088,23.006608,1.279647,-4.177016,6.776870,3.078463
0.020000,3.643178,23.697564,23.030584,1.198830,-4.040809,6.810326,3.081519
0.020000,3.620802,23.698877,23.052998,1.120696,-3.906702,6.705345,3.084385
0.020000,3.599930,23.700045,23.073903,1.045243,-3.772660,6.702101,3.087065
0.020000,3.580508,23.701080,23.093352,0.972470,-3.638642,6.700902,3.089564
0.020000,3.562484,23.701998,23.111400,0.902378,-3.504618,6.701239,3.091888
0.020000,3.545805,23.702810,23.128099,0.834933,-3.372256,6.618062,3.094043
0.020000,3.530419,23.703527,23.143501,0.770132,-3.240036,6.611019,3.096034
0.020000,3.516274,23.704158,23.157661,0.707976,-3.107806,6.611479,3.097867
0.020000,3.503316,23.704714,23.170630,0.648474,-2.975113,6.634646,3.099549
0.020000,3.491494,23.705203,23.182462,0.591593,-2.844031,6.554115,3.101085
0.020000,3.480756,23.705630,23.193209,0.537336,-2.712870,6.558066,3.102483
0.020000,3.471049,23.706004,23.202923,0.485703,-2.581636,6.561705,3.103747
0.020000,3.462321,23.706330,23.211657,0.436696,-2.450338,6.564867,3.104885
0.020000,3.454520,23.706612,23.219463,0.390316,-2.318990,6.567414,3.105903
0.020000,3.447594,23.706856,23.226394,0.346535,-2.189068,6.496081,3.106807
0.020000,3.441490,23.707066,23.232501,0.305356,-2.058942,6.506317,3.107604
0.020000,3.436157,23.707246,23.237837,0.266826,-1.926524,6.620922,3.108302
0.020000,3.431542,23.707398,23.242454,0.230852,-1.798676,6.392397,3.108905
0.020000,3.427594,23.707526,23.246405,0.197523,-1.666441,6.611717,3.109422
0.020000,3.424259,23.707633,23.249741,0.166807,-1.535818,6.531189,3.109858
0.020000,3.421488,23.707720,23.252514,0.138638,-1.408438,6.368961,3.110221
0.020000,3.419227,23.707791,23.254776,0.113120,-1.275924,6.625743,3.110517
0.020000,3.417424,23.707847,23.256580,0.090200,-1.145991,6.496626,3.110753
0.020000,3.416027,23.707890,23.257978,0.069878,-1.016103,6.494386,3.110936
0.020000,3.414984,23.707921,23.259021,0.052154,-0.886172,6.496562,3.111073
0.020000,3.414244,23.707944,23.259761,0.037030,-0.756207,6.498231,3.111170
0.020000,3.413754,23.707959,23.260252,0.024506,-0.626218,6.499456,3.111234
0.020000,3.413462,23.707968,23.260543,0.014582,-0.496212,6.500303,3.111272
0.020000,3.413317,23.707972,23.260688,0.007258,-0.366195,6.500841,3.111291
0.020000,3.413267,23.707974,23.260739,0.002534,-0.236173,6.501141,3.111298
0.020000,3.413258,23.707974,23.260747,0.000411,-0.106147,6.501274,3.111299
0.020000,3.413258,23.707974,23.260747,0.000000,-0.020567,4.279006,3.111299
