dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,11.529046,14.366913,6.666369,5.936041,-0.988493,-8.407103,5.824117
0.020000,11.635232,14.314864,6.784626,5.912827,-1.160713,-8.611017,5.830827
0.020000,11.741294,14.263781,6.902348,5.886130,-1.334846,-8.706647,5.837927
0.020000,11.847179,14.213732,7.019466,5.855893,-1.511824,-8.848894,5.845407
0.020000,11.952831,14.164780,7.135907,5.822058,-1.691771,-8.997358,5.853251
0.020000,12.058188,14.116986,7.251599,5.784562,-1.874789,-9.150897,5.861445
0.020000,12.163188,14.070409,7.366466,5.743343,-2.060948,-9.307977,5.869972
0.020000,12.267763,14.025104,7.480432,5.698338,-2.250281,-9.466629,5.878814
0.020000,12.371841,13.981121,7.593422,5.649494,-2.442197,-9.595773,5.887954
0.020000,12.475347,13.938508,7.705357,5.596731,-2.638133,-9.796823,5.897369
0.020000,12.578201,13.897306,7.816157,5.540006,-2.836270,-9.906860,5.907040
0.020000,12.680322,13.857553,7.925742,5.479244,-3.038067,-10.089859,5.916944
0.020000,12.781622,13.819284,8.034030,5.414399,-3.242277,-10.210501,5.927057
0.020000,12.882012,13.782524,8.140938,5.345413,-3.449280,-10.350138,5.937354
0.020000,12.981398,13.747297,8.246383,5.272237,-3.658805,-10.476240,5.947810
0.020000,13.079685,13.713620,8.350279,5.194827,-3.870496,-10.584559,5.958398
0.020000,13.176774,13.681504,8.452542,5.113142,-4.084274,-10.688880,5.969090
0.020000,13.272563,13.650953,8.553085,5.027152,-4.299479,-10.760285,5.979859
0.020000,13.366950,13.621969,8.651822,4.936827,-4.516225,-10.837255,5.990675
0.020000,13.459829,13.594545,8.748665,4.842146,-4.734052,-10.891395,6.001511
0.020000,13.551107,13.568665,8.843541,4.743807,-4.916948,-9.144775,6.012338
0.020000,13.640723,13.544300,8.936410,4.643465,-5.017147,-5.009957,6.023132
0.020000,13.728633,13.521412,9.027251,4.542057,-5.070355,-2.660390,6.033873
0.020000,13.814796,13.499962,9.116044,4.439643,-5.120738,-2.519182,6.044539
0.020000,13.899170,13.479906,9.202769,4.336238,-5.170218,-2.473994,6.055113
0.020000,13.981715,13.461200,9.287407,4.231891,-5.217358,-2.356975,6.065574
0.020000,14.062392,13.443797,9.369940,4.126657,-5.261725,-2.218380,6.075904
0.020000,14.141165,13.427648,9.450351,4.020548,-5.305439,-2.185658,6.086087
0.020000,14.217999,13.412704,9.528624,3.913653,-5.344740,-1.965075,6.096106
0.020000,14.292859,13.398915,9.604743,3.805976,-5.383859,-1.955923,6.105946
0.020000,14.365713,13.386227,9.678695,3.697575,-5.420042,-1.809150,6.115593
0.020000,14.436534,13.374589,9.750465,3.588516,-5.452950,-1.645428,6.125034
0.020000,14.505293,13.363947,9.820042,3.478861,-5.482728,-1.488905,6.134255
0.020000,14.571962,13.354250,9.887414,3.368568,-5.514654,-1.596271,6.143245
0.020000,14.636520,13.345444,9.952570,3.257787,-5.539062,-1.220408,6.151994
0.020000,14.698944,13.337476,10.015500,3.146517,-5.563522,-1.222992,6.160492
0.020000,14.759214,13.330296,10.076196,3.034813,-5.585171,-1.082489,6.168730
0.020000,14.817311,13.323852,10.134649,2.922634,-5.608960,-1.189419,6.176700
0.020000,14.873219,13.318093,10.190853,2.810194,-5.622001,-0.652062,6.184394
0.020000,14.926922,13.312971,10.244800,2.697344,-5.642496,-1.024726,6.191807
0.020000,14.978407,13.308438,10.296484,2.584234,-5.655491,-0.649748,6.198931
0.020000,15.027663,13.304447,10.345901,2.470860,-5.668742,-0.662568,6.205763
0.020000,15.074678,13.300954,10.393046,2.357224,-5.681787,-0.652253,6.212297
0.020000,15.119445,13.297916,10.437916,2.243478,-5.687295,-0.275401,6.218529
0.020000,15.161952,13.295290,10.480504,2.129425,-5.702622,-0.766332,6.224456
0.020000,15.202195,13.293037,10.520810,2.015307,-5.705902,-0.164012,6.230074
0.020000,15.240182,13.291119,10.558846,1.901778,-5.676492,1.470496,6.235384
0.020000,15.275957,13.289497,10.594657,1.790558,-5.560966,5.776285,6.240389
0.020000,15.309580,13.288137,10.628308,1.682537,-5.401051,7.995785,6.245098
0.020000,15.341119,13.287005,10.659867,1.577952,-5.229256,8.589718,6.249517
0.020000,15.370635,13.286072,10.689398,1.476563,-5.069435,7.991084,6.253656
0.020000,15.398196,13.285311,10.716969,1.378547,-4.900841,8.429658,6.257523
